NO,TAHUN,URAIAN,PIHAK,STATUS_FINAL,SUMBER_KEPUTUSAN,PERLU_VERIFIKASI,PANJANG_TEKS,JUMLAH_KATA,KATEGORI,RISIKO_RULE
134,2025,Pada Tanggal 19 Mei 2025 Aksi damai dari Warga terkait proses P3D yang dianggap ada kecurangan dan menuntut perbaikan jalan desa bertempat di Balai Desa Sikapat,Warga dan Perangkat Desa,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.93)",False,160,26,Warga/Masyarakat vs Pemerintah,Sedang
135,2025,Pada Tanggal 20 Mei 2025 Aksi unjukrasa dari Driver Online Roda Dua dan Roda Empat se Banyumas raya yang tergabung dalam FDTOI (Forum Diskusi Transportasi Online Indonesia) tentang tarif layanan penumpang dan kehadiran U Transportasi Online bertempat di Depan Sekretariat Daerah Kabupaten Banyumas,FDTOI (Forum Diskusi Transportasi Online Indonesia) dengan Pemerintah,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,297,43,Driver/Ojol vs Aplikator/Pemerintah,Sedang
136,2025,Pada Tanggal 26 Mei 2025 Audiensi masyarakat Desa Karangrau Kec. Sokaraja dengan pihak pengembang dan pihak terkait dalam permasalahan perumahan Sapphire Mansion terkait pembebasan lahan milik warga yang akan dibangun Perumahan Subsidi tetapi dibangun Perumahan elit,Warga Desa Karangrau dengan pihak pengembang Sapphire Mansion,Belum Diketahui,"Data bersih (similarity sedang=0.73 vs hasil rekonstruksi, disarankan cek manual)",True,266,36,Warga vs Perusahaan/Tambang/Lembaga Keuangan,Rendah
137,2025,Pada tanggal 18 Juni 2025 Musyawarah Desa Khusus (MAD Khusus) BuMdesma Jati Makmur Kecamatan Jatilawang terkait dengan rotasi pergeseran pengurus bertempat di Aula Pendopo Nurjati Jatilawang,Warga desa dengan pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.93)",False,190,26,Warga/Masyarakat vs Pemerintah,Rendah
138,2025,Pada Tanggal 18 Juni 2025 Mediasi tingkat lanjut laporan lapak aduan masyarakat terkait pembuangan sampah menumpuk milik pribadi An. Suprapto yang berlokasi di Desa Linggasari Kecamatan Kembaran,Masyarakat dengan salah satu warga,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.92)",False,194,27,Warga vs Perusahaan/Tambang/Lembaga Keuangan,Rendah
139,2025,Pada tanggal 19 Juni 2025 Aksi mimbar bebas oleh Mahasiswa Banyumas dalam rangka aksi spontanitas dan solidaritas sebagai respon Banyumas menghadapi degradasi demokrasi dan represifitas aparat di gerbang fakultas MIPA Unsoed,Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (similarity sedang=0.49 vs hasil rekonstruksi, disarankan cek manual)",True,224,31,Mahasiswa vs Pemerintah/Kampus,Sedang
140,2025,Pada hari Rabu tanggal 16 Juli 2025 pukul 10.00 s.d 12.00 WIB di Aula Balaidesa Cilongok telah dilaksanakan audiensi terkait Penyelesaian permasalahan kepemilikan lahan/tanah lapangan Desa Cilongok dari ahli waris dengan pihak Pemdes Cilongok,Masyarakat dengan Pemerintah Desa,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,242,34,Warga/Masyarakat vs Pemerintah,Rendah
141,2025,"Pada hari Senin tanggal 28 Juli 2025 pukul 13. 35 s.d 15. 45 di depan Gedung Dekan Fisip Unsoed, Jl. Kampus, Kel. Grandeng, Kec. Purwokerto Utara, Kab. Banyumas telah dilaksanakan Aksi Mimbar Bebas dalam rangka Peduli terhadap kekerasan seksual di Universitas Jendral Sudirman Purwokerto",Mahasiswa dengan sivitas akademi UNOSED,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,287,44,Mahasiswa vs Pemerintah/Kampus,Tinggi
142,2025,Pada hari Senin tanggal 4 Agustus 2025 pukul 18.00 s.d 19.00 WIB titik kumpul dari Lapangan bola stadion Gor Satria Purwokerto menuju depan kantor KONI komplek Gor Satria Purwokerto telah dilaksanakan aksi damai dari aliansi masyarakat peduli Persibas menuntut untuk mediasi dengan Bp. Sutrisno (ketua Askab terpilih dalam kongres luarbiasa) terkait permasalahan klub sepakbola Persibas,Suporter Persibas dengan Pengurus cabas PSSI Banyumas,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,386,55,Konflik Suporter/Olahraga,Rendah
143,2025,"Pada hari Jumat tanggal 2 Agustus 2025 pukul 10.00 WIB s.d pukul 11.40 WIB, bertempat di ruang rapat 1 Gedung DPRD Kabupaten Banyumas telah dilaksanakan kegiatan rapat koordinasi penanganan zona merah di Stasiun Besar Purwokerto yang melibatkan ojek online dan ojek Pengkolan dengan pimpinan rapat ketua DPRD Kabupaten Banyumas",ojek online dan ojek Pengkolan dengan pimpinan DPRD Kabupaten Banyumas,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,327,49,Driver/Ojol vs Aplikator/Pemerintah,Rendah
144,2025,"Pada hari Jumat, tanggal 29 Agustus 2025 pukul 20.00 s.d pukul 22.00, di Taman Tesda, Jln. Jenderal Soedirman, Kel. Kranji, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan aksi unjuk rasa 1000 Lilin untuk Korban Tragedi 28 Agustus 2025 oleh kelompok Aksi Kemisan Purwokerto dan BEM Banyumas Raya",Mahasiswa dengan Pemerintah,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,303,47,Mahasiswa vs Pemerintah/Kampus,Sedang
145,2025,Pada hari Sabtu tanggal 30 Agustus 2025 Pukul 13.00 s.d 22.15 Wib titik kumpul di UIN SAIZU Purwokerto menuju depan gedung DPRD Kab. Banyumas lama telah dilaksanakan *aksi unjuk rasa gabungan dari Aliansi Keluarga Besar Cipayung Plus Kab. Banyumas Raya dan BEM Banyumas Raya yang tergabung dalam Aliansi Banyumas Raya Marah terkait tindakan Represif Kepolisian* aksi berujung anarkhis,Mahasiswa dengan Polri,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.97)",False,384,58,Mahasiswa vs Pemerintah/Kampus,Sedang
146,2025,Pada hari Senin tanggal 8 September 2025 pukul 14.00 s.d 17.35 WIB bertempat di depan Rektorat Unsoed Purwokerto dilaksanakan kegiatan Aksi Damai Menuntut Usut Tuntas Kasus Kekerasan Seksual dikampus Unsoed Purwokerto oleh Elemen mahasiswa Unsoed Purwokerto yang tergabung dalam KBMU (Keluarga Besar Mahasiswa Unsoed),Mahasiswa dengan sivitas akademi UNOSED,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.94)",False,317,44,Mahasiswa vs Pemerintah/Kampus,Tinggi
147,2025,"Pada hari Kamis tanggal 1 September 2025 bertempat di Tugu Pembangunan Jln. Gatot Subroto Kel. Kranji, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan kegiatan Aksi Kamisan oleh mahasiswa Purwokerto dengan tema Kami Bersama Korban, Kami Bersama Kawan, Munir adalah Kita",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (similarity sedang=0.67 vs hasil rekonstruksi, disarankan cek manual)",True,277,40,Mahasiswa vs Pemerintah/Kampus,Sedang
148,2025,"Pada hari Kamis tanggal 18 September 2025 bertempat di Tugu Pembangunan Jln. Gatot Subroto Kel. Kranji, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan kegiatan Aksi Kamisan oleh mahasiswa Purwokerto dengan tema Bebaskan semua aktivis Pro demokrasi dan HAM, Menolak Lupa Tragedi Tanjung Priuk",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.91)",False,300,43,Mahasiswa vs Pemerintah/Kampus,Sedang
149,2025,"Pada hari Selasa 23 September 2025 pukul 16.00 s.d 18.45 di Gedung DPRD Banyumas telah dilaksanakan Aksi Damai Mimbar Bebas dengan thema *DPRD SEJAHTERA, RAKYAT SENGSARA""* yang dilaksanakan oleh gabungan elemen mahasiswa",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.94)",False,220,32,Mahasiswa vs Pemerintah/Kampus,Sedang
150,2025,"Pada hari Kamis tanggal 25 September 2025 Pukul 13.00 s.d 16.00 WIB bertempat di Depan Menara Pandang Purwokerto, alamat Jl. Bung Karno, Kalibener, Purwanegara, Kec. Purwokerto Barat, Kabupaten Banyumas, Jawa Tengah telah dilaksanakan kegiatan *Aksi Mimbar Bebas oleh elemen Mahasiswa memperingati Hari Tani Nasional 2025",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.96)",False,321,45,Mahasiswa vs Pemerintah/Kampus,Sedang
151,2025,"Pada hari Jum'at 17 Oktober 2025 Pukul 15.30 s.d 18.00 di Alun-alun Purwokerto (depan Rita Supermall) telah berlangsung Aksi Mimbar Bebas menjelang 1 tahun Prabowo - Gibran dan Problematika Banyumas dengan tema ""Indonesia (C)Emas Rezim Fasis Rakyat Menangis"" oleh aliansi mahasiswa Banyumas yang tergabung dalam BEM Banyumas*",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.96)",False,325,47,Mahasiswa vs Pemerintah/Kampus,Sedang
152,2025,"Pada hari Kamis tanggal 25 November 2025 pukul 10.28 s.d. 11.30 WIB bertempat di Kantor Bank Muamalat Cabang Purwokerto Komplek Ruko Satria Plaza Blok A. 5 Kauman Lama, Jl. Jendral Sudirman Kel. Purwokerto Lor, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan Audiensi dari LSM SAKTI Banyumas dengan Pimpinan Bank Muamalat Cabang Purwokerto",LSM SAKTI Banyumas dengan Pimpinan Bank Muamalat Cabang Purwokerto,Belum Diketahui,Data bersih (tidak ada padanan di hasil rekonstruksi -- dipertahankan apa adanya),False,347,52,Antar Ormas,Rendah
153,2025,"Pada hari Jum'at 17 Oktober 2025 Pukul 15.30 s.d 18.00 di Alun-alun Purwokerto (depan Rita Supermall) telah berlangsung Aksi Mimbar Bebas menjelang 1 tahun Prabowo - Gibran dan Problematika Banyumas dengan tema ""Indonesia (C)Emas Rezim Fasis Rakyat Menangis"" oleh aliansi mahasiswa Banyumas yang tergabung dalam BEM Banyumas.",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.96)",False,325,47,Mahasiswa vs Pemerintah/Kampus,Sedang
154,2025,"Pada hari Selasa tanggal 9 Desember 2025 pukul 10.15 s.d 15.45 di Ruang Hall C gedung DPRD Kab. Banyumas alamat Kel. Kranji, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan audiensi warga Ds. Baseh, Kec. Kedungbanteng, Kab. Banyumas yang tergabung dalam Aliansi Masyarakat Baseh Peduli dengan DPRD Kab. Banyumas dengan agenda menuntut Penghentian Aktivitas Tambang Batu Granodiorit milik PT Dinar Batu Agung di Desa Baseh, Kec. Kedungbanteng",Mahasiswa dengan PT Dinar Batu Agung dan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.88)",False,449,66,Mahasiswa vs Pemerintah/Kampus,Rendah
155,2025,"Pada hari Semin tanggal 15 Desember 2025 bertempat di depan kantor cabang ESDM wilayah Slamet Selatan alamat Jl. A. Yani Kel. Sokanegara, Kec. Purwokerto Utara, Kab. Banyumas telah dilaksanakan aksi Mimbar bebas dengan tema ""Banyumas Darurat Lingkungan"" oleh HMI Cabang Purwokerto",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.95)",False,280,41,Mahasiswa vs Pemerintah/Kampus,Sedang
156,2025,"Pada hari Kamis tanggal 18 Desember 2025 Bertempat di Tugu Pembangunan Banyumas alamat Jl. Jend. Gatot Subroto, Brobahan, Purwanegara, Kec. Purwokerto Timur, Kabupaten Banyumas, telah dilaksanakan Kegiatan Aksi Kamisan oleh kelompok aksi kamisan Banyumas dengan tema *Indonesia Darurat Bencana & Penangkapan Aktivis*",Mahasiswa dengan Pemerintah,Belum Diketahui,"Data bersih (tervalidasi via rekonstruksi, similarity=0.96)",False,316,42,Mahasiswa vs Pemerintah/Kampus,Sedang
157,2025,Pada hari Jumat tanggal 19 Desember 2025 pukul 14.35 s.d 16.22 WIB bertempat Kantor Bupati Banyumas alamat Jl. Kabupaten,Masyarakat dengan Pemerintah,Belum Diketahui,"Data bersih (similarity sedang=0.56 vs hasil rekonstruksi, disarankan cek manual)",True,120,19,Warga/Masyarakat vs Pemerintah,Sedang
158,2025,"Pada hari Rabu tanggal 07 Mei Pelajar SMK Tamtama 2025, Bertempat di Jalan Raya Kroya dan SMK Maarif Sumpiuh turut Kelurahan Kebokura Kroya Kabupaten Rt 01 / 01 Kecamatan Sumpiuh, Cilacap dengan pelajar Kabupaten Banyumas telah terjadi SMK Giripuro kejadian arak-arakan sepeda motor Sumpiuh. SMK Tamtama Kroya dan SMK Maarif Kroya Kabupaten Cilacap memprovokasi SMK Giripuro Sumpiuh.",,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,383,57,Konflik Pendidikan/Pelajar,Sedang
159,2025,Pada Tanggal 20 Mei 2025 FDTOI (Forum Diskusi Aksi unjukrasa dari Driver Online Transportasi Online Roda Dua dan Roda Empat se Indonesia) dengan Banyumas raya yang tergabung Pemerintah dalam FDTOI (Forum Diskusi Transportasi Online Indonesia) tentang tarif layanan penumpang dan kehadiran U Transportasi Online bertempat di Depan Sekretariat Daerah Kabupaten Banyumas,,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,367,51,Driver/Ojol vs Aplikator/Pemerintah,Sedang
160,2025,Pada hari Rabu tanggal 16 Juli Masyarakat dengan 2025 pukul 10.00 s.d 12.00 WIB di Pemerintah Desa Aula Balaidesa Cilongok telah dilaksanakan audiensi terkait Penyelesaian permasalahan kepemilikan lahan/tanah lapangan Desa Cilongok dari ahli waris dengan pihak Pemdes Cilongok,,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,276,38,Warga/Masyarakat vs Pemerintah,Rendah
161,2025,"Pada hari Senin tanggal 28 Juli Mahasiswa dengan 2025 pukul 13. 35 s.d 15. 45 di sivitas akademi depan Gedung Dekan Fisip UNOSED Unsoed, Jl. Kampus, Kel. Grandeng, Kec. Purwokerto Utara, Kab. Banyumas telah dilaksanakan Aksi Mimbar Bebas dalam rangka Peduli terhadap kekerasan seksual di Universitas Jendral Sudirman Purwokerto",,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,327,49,Mahasiswa vs Pemerintah/Kampus,Tinggi
162,2025,Pada hari Senin tanggal 4 Suporter Persibas Agustus 2025 pukul 18.00 s.d dengan Pengurus 19.00 WIB titik kumpul dari cabas PSSI Banyumas Lapangan bola stadion Gor Satria Purwokerto menuju depan kantor KONI komplek Gor Satria Purwokerto telah dilaksanakan aksi damai dari aliansi masyarakat peduli Persibas menuntut untuk mediasi dengan Bp. Sutrisno (ketua Askab terpilih dalam kongres luarbiasa) terkait permasalahan klub sepakbola Persibas,,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,440,62,Konflik Suporter/Olahraga,Rendah
163,2025,"Pada hari Jumat tanggal 2 ojek online dan ojek Agustus 2025 pukul 10.00 WIB s.d Pengkolan dengan pukul 11.40 WIB, bertempat di pimpinan DPRD ruang rapat 1 Gedung DPRD Kabupaten Banyumas Kabupaten Banyumas telah dilaksanakan kegiatan rapat koordinasi penanganan zona merah di Stasiun Besar Purwokerto yang melibatkan ojek online dan ojek Pengkolan dengan pimpinan rapat ketua DPRD Kabupaten Banyumas",,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,398,59,Driver/Ojol vs Aplikator/Pemerintah,Rendah
164,2025,"Pada hari Jumat, tanggal 29 Mahasiswa dengan Agustus 2025 pukul 20.00 s.d Pemerintah pukul 22.00, di Taman Tesda, Jln. Jenderal Soedirman, Kel. Kranji, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan aksi unjuk rasa 1000 Lilin untuk Korban Tragedi 28 Agustus 2025 oleh kelompok Aksi Kemisan Purwokerto dan BEM Banyumas Raya",,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,331,50,Mahasiswa vs Pemerintah/Kampus,Sedang
165,2025,"Pada hari Kamis tanggal 25 LSM SAKTI Banyumas November 2025 pukul 10.28 s.d. dengan Pimpinan Bank 11.30 WIB bertempat di Kantor Muamalat Cabang Bank Muamalat Cabang Purwokerto Purwokerto Komplek Ruko Satria Plaza Blok A. 5 Kauman Lama, Jl. Jendral Sudirman Kel. Purwokerto Lor, Kec. Purwokerto Timur, Kab. Banyumas telah dilaksanakan Audiensi dari LSM SAKTI Banyumas dengan Pimpinan Bank Muamalat Cabang Purwokerto",,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,414,61,Antar Ormas,Rendah
166,2025,"Pada hari Senin tanggal 2 Masyarakat dengan Desember 2025 Pukul 09.30 s.d Pemerintah 12.05 WIB, bertempat di Balai Desa Karangtalun Kidul Kec. Purwojati Kab. Banyumas, telah dilaksanakan kegiatan Penyampaian Aspirasi Warga Masyarakat terkait Penyelewengan Dana oleh Kaur Keuangan Desa Karangtalun Kidul dengan Tema *Jangan Jadikan Desa Kami Sarang Korupsi* An. Ka. Bakesbangpol Kab.Banyumas Kabid Wasnas dan Penkof Hari Prihatmoko, SH Penata Muda Tingkat I (III/d) NIP. 197202261993101001",,Belum Diketahui,KANDIDAT RECORD BARU dari rekonstruksi (tidak ada di data bersih sebelumnya) -- WAJIB VERIFIKASI ke PDF asli,True,488,67,Warga/Masyarakat vs Pemerintah,Sedang
